description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Zikhron Ya'akov (Israel),"נשיאות הכנסיה הראשונה בארץ ישראל, זכרון יעקב","נשיאות הכנסיה הראשונה בארץ ישראל, זכרון יעקב",,NNL01,,,image,"1 photograph : b&w, ; 16 X 14 cm..",,002642686,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002642686,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Zikhron Ya'akov (Israel)""]","[""[Presidency of the first Zionist Conference in Palestine]""]"
Edition Fr. Vester & Co; Jerusalem (Israel) -- Photographs,Jerusalem: Damaskus-Tor.,Jerusalem: Damaskus-Tor.,,NNL01,,,image,1 post card : b&w sepia ; 90 X 138 mm..,,003680855,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003680855,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Edition Fr. Vester & Co; Jerusalem (Israel) -- Photographs""]","[""[ירושלים: שער שכם].""]"
Edition Fr. Vester & Co; Jerusalem (Israel) -- Photographs,Jerusalem: Measuring Wheat - Weizen-Verkäuter - Vente du blé.,Jerusalem: Measuring Wheat - Weizen-Verkäuter - Vente du blé.,,NNL01,,,image,1 postcard : color ; 90 X 138 mm..,,003681292,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681292,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Edition Fr. Vester & Co; Jerusalem (Israel) -- Photographs""]","[""[מדידת חיטה בשוק של ירושלים].""]"
Edition Fr. Vester & Co; Jerusalem (Israel) -- Photographs,Jerusalem: Sheep and Shepherd - Hirte mit Schafen - Berger et brébis.,Jerusalem: Sheep and Shepherd - Hirte mit Schafen - Berger et brébis.,,NNL01,,,image,1 postcard : b&w sepia ; 90 X 138 mm..,,003680848,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003680848,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Edition Fr. Vester & Co; Jerusalem (Israel) -- Photographs""]","[""[רועה צאן ערבי בסביבות ירושלים].""]"
Nazareth (Israel) -- Photographs,"Travelers' Camps at Nazareth, April 1904","Travelers' Camps at Nazareth, April 1904",,NNL01,N. H. Sabah photographer,,image,"1 photograph : b&w, ; 161 X 211 mm..",,003534990,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003534990,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Nazareth (Israel) -- Photographs""]","[""[מחנה אוהלים של תיירים לרגלי העיר נצרת, אפריל 1904]""]"
,לשכת הסופרים של חברת אנגליא-פלשתינה בירושלים. -[סניף אנגלו פלשתינה בנק בעיר ירושלים: תפנים],לשכת הסופרים של חברת אנגליא-פלשתינה בירושלים. -[סניף אנגלו פלשתינה בנק בעיר ירושלים: תפנים],,NNL01,"אדלשטין, יהודה ליב צלם",,image,"1 photograph : b&w, ; 119X168 mm..",,003535713,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003535713,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Interior of the Anglo-Palestine Bank Branch in Jerusalem]"", ""[סניף אנגלו פלשתינה בנק בעיר ירושלים: תפנים]""]"
,"חברת אנגליה-פלשתינה בערבון מוגבל, יפו. -[בניין סניף אנגלו פלשתינה בנק בעיר יפו]","חברת אנגליה-פלשתינה בערבון מוגבל, יפו. -[בניין סניף אנגלו פלשתינה בנק בעיר יפו]",,NNL01,"אדלשטין, יהודה ליב צלם",,image,"1 photograph : b&w, ; 119X168 mm..",,003535727,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003535727,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Anglo-Palestine Bank Branch in Jaffa]"", ""[בניין סניף אנגלו פלשתינה בנק בעיר יפו]""]"
Jerusalem (Israel) -- Photographs,"בית חנוך עורים לבני ישראל, ירושלים.","בית חנוך עורים לבני ישראל, ירושלים.",,NNL01,,,image,"1 photograph : b&w, sepia ; 120 X 170 mm..",,003677451,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003677451,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Jewish Institute for the Blind in Jerusalem]""]"
Rishon Letsiyon (Israel) -- Photographs; Vilnius (Lithuania) -- Photographs,קבוצת סופרים עברים בוילנה,קבוצת סופרים עברים בוילנה,,NNL01,"צינוביץ', א צלם",,image,"1 photograph : b&w, ; 15 X 11 cm..",,002643733,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL002643733,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Rishon Letsiyon (Israel) -- Photographs; Vilnius (Lithuania) -- Photographs""]","[""[A group of Hebrew authors in Wilna]""]"
"חברת ""לבנון"" ווארשא; Rishon Letsiyon (Israel)",המרכז בראשון לציון. -Centrum in Rischon le Zion. [picture],המרכז בראשון לציון. -Centrum in Rischon le Zion. [picture],,NNL01,,,image,5 postcards : b&w; color ; 88 X 138 mm..,,003691518,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003691518,"[""אוסף התצלומים, הספרייה הלאומית""]","[""חברת \""לבנון\"" ווארשא; Rishon Letsiyon (Israel)""]","[""Centrum in Rischon le Zion.""]"
,"אחד העם בחברת בתו וחתנו, לאה ושמואל יוסף פבזנר.","אחד העם בחברת בתו וחתנו, לאה ושמואל יוסף פבזנר.",,NNL01,,,image,"1 photograph : b&w, sepia ; 110 X 140 mm..",,003670429,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003670429,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Ahad Ha'am with his daughter and son in law, Lea and Samuel Yosef Pevzner]""]"
"חברת ""לבנון"" ווארשא; Rehovot (Israel)",אל הכרם לנטור. -Ein Weingarten-Wächter in Rechoboth. [picture],אל הכרם לנטור. -Ein Weingarten-Wächter in Rechoboth. [picture],,NNL01,,,image,1 postcard : b&w ; 88 X 138 mm..,,003694680,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003694680,"[""אוסף התצלומים, הספרייה הלאומית""]","[""חברת \""לבנון\"" ווארשא; Rehovot (Israel)""]","[""Ein Weingarten-Wächter in Rechoboth.""]"
,"גמנסיה עברית, יפו.","גמנסיה עברית, יפו.",,NNL01,,,image,"1 photograph : b&w, ; 215 X 265 mm..",,003479521,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003479521,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Teachers and pupils of the Hebrew Gymnasium in Jaffa.]""]"
Hebron (West Bank) -- Photographs,"בניין בנק אנגלו פלשתינה, סניף חברון.","בניין בנק אנגלו פלשתינה, סניף חברון.",,NNL01,"נרינסקי, שלמה, 1885-1960 צלם",,image,"1 photograph : b&w, ; 125 X 175 mm..",,003479540,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003479540,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Hebron (West Bank) -- Photographs""]","[""[Hebron Branch of The Anglo-Palestine Bank.]""]"
Jerusalem (Israel) -- Photographs,"חברי ""מוריה"" (תלמידי בית המדרש למורים בירושלם) בהתעמלם.","חברי ""מוריה"" (תלמידי בית המדרש למורים בירושלם) בהתעמלם.",,NNL01,,,image,"1 photograph : b&w, ; 225 X 295 mm..",,003571813,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003571813,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Members of Moria Association During a Sports Activity].""]"
"Jaffa (Tel Aviv-Yafo, Israel) -- Photographs","רחוב בוסטרוס, יפו.","רחוב בוסטרוס, יפו.",,NNL01,"סוסקין, אברהם, 1881-1963 צלם",,image,"1 photograph : b&w, ; 120 X 165 mm..",,003484747,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003484747,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jaffa (Tel Aviv-Yafo, Israel) -- Photographs""]","[""[Bustrus Street in Jaffa.]""]"
,"סניף אנגלו פלשתינה בנק, חיפה.","סניף אנגלו פלשתינה בנק, חיפה.",,NNL01,"פייגין, צבי, 1884-1962 צלם",,image,"1 photograph : b&w, ; 175 X 240 mm..",,003479528,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003479528,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[Haifa Branch of Anglo-Palestine Bank.]""]"
,"Wasserleitung Installation, Kolonie Messcha. -[Agricultural Equipment in Mescha - Kfar Tavor] [picture]","Wasserleitung Installation, Kolonie Messcha. -[Agricultural Equipment in Mescha - Kfar Tavor] [picture]",,NNL01,"פייגין, צבי, 1884-1962 צלם",,image,"1 photograph : b&w, ; 175 X 232 mm..",,003483856,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003483856,"[""אוסף התצלומים, הספרייה הלאומית""]",[null],"[""[מחסן ציוד חקלאי במושבה מסחה - כפר תבור]"", ""[Agricultural Equipment in Mescha - Kfar Tavor]""]"
J. Beagles & Co.(London); Jerusalem (Israel) -- Photographs,Jerusalem Old City,Jerusalem Old City,,NNL01,,,image,1 postcard : b&w sepia ; 90 X 138 mm..,,003681304,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681304,"[""אוסף התצלומים, הספרייה הלאומית""]","[""J. Beagles & Co.(London); Jerusalem (Israel) -- Photographs""]","[""[סמטה בעיר העתיקה של ירושלים].""]"
Jerusalem (Israel) -- Photographs,[משפחה ערבית נוצרית בירושלים].,[משפחה ערבית נוצרית בירושלים].,,NNL01,,,image,"1 photograph : b&w, ; 110 X 165 mm..",,003674549,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003674549,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel) -- Photographs""]","[""[Chrisitian Arab Family in Jerusalem].""]"
"Theo Stroefer, Nürnberg; Jerusalem (Israel) -- Photographs",Am Libanon.,Am Libanon.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681363,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681363,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Jerusalem (Israel) -- Photographs""]","[""[נוף בהרי הלבנון].""]"
"Theo Stroefer, Nürnberg; Jerusalem (Israel)",Am Toten Meer.,Am Toten Meer.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681354,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681354,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Jerusalem (Israel)""]","[""[על שפת ים המלח].""]"
"Theo Stroefer, Nürnberg; Bethlehem (West Bank) -- Photographs",Bethlehem.,Bethlehem.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681356,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681356,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Bethlehem (West Bank) -- Photographs""]","[""[בית לחם].""]"
"Theo Stroefer, Nürnberg; Jerusalem (Israel)",Die Citadelle von Jerusalem.,Die Citadelle von Jerusalem.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681958,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681958,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Jerusalem (Israel)""]","[""[מגדל דוד, ירושלים].""]"
"Theo Stroefer, Nürnberg; Jerusalem (Israel)",Davids Grab in Jerusalem.,Davids Grab in Jerusalem.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681365,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681365,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Jerusalem (Israel)""]","[""[קבר דוד בירושלים].""]"
"Theo Stroefer, Nürnberg; Eretz Israel",Das Helige Bad am Jordan.,Das Helige Bad am Jordan.,,NNL01,,,image,1 postcard : color ; 89 X 138 mm..,,003681369,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681369,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Eretz Israel""]","[""[נהר הירדן].""]"
Tiberias (Israel),Jaffa: House of Simon the tanner.,Jaffa: House of Simon the tanner.,,NNL01,,,image,1 postcard : color ; 90 X 140 mm..,,003709323,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003709323,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tiberias (Israel)""]","[""[יפו: בית שמעון הבורסקאי].""]"
"Theo Stroefer, Nürnberg; Jerusalem (Israel) -- Photographs",Jerusalem: Auf der Plattform des Felsendomes.,Jerusalem: Auf der Plattform des Felsendomes.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681367,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681367,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Jerusalem (Israel) -- Photographs""]","[""[רחבת הר הבית, ירושלים].""]"
Jerusalem (Israel),Jerusalem: Tomb of Absalom.,Jerusalem: Tomb of Absalom.,,NNL01,,,image,1 postcard : b&w ; 90 X 140 mm..,,003709579,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003709579,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Jerusalem (Israel)""]","[""[יד אבשלום, ירושלים]""]"
"Theo Stroefer, Nürnberg; Eretz Israel",Kirche der Himmelfahrt Christi auf dem Oelberg.,Kirche der Himmelfahrt Christi auf dem Oelberg.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003682041,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003682041,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Eretz Israel""]","[""[כנסית העליה לשמים, הר הזיתים].""]"
"Theo Stroefer, Nürnberg; Eretz Israel",Kreuzfindungskapelle in Jerusalem.,Kreuzfindungskapelle in Jerusalem.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003681969,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681969,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Eretz Israel""]","[""[כנסיית הקבר, ירושלים: קפלת הצלב].""]"
"Theo Stroefer, Nürnberg; Jerusalem (Israel)",Nazareth.,Nazareth.,,NNL01,,,image,1 postcard : color ; 89 X 138 mm..,,003681368,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003681368,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Jerusalem (Israel)""]","[""[נצרת].""]"
"Theo Stroefer, Nürnberg; Eretz Israel",Der Teich von Bethesda in Jerusalem.,Der Teich von Bethesda in Jerusalem.,,NNL01,,,image,1 post card : color ; 89 X 138 mm..,,003682064,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003682064,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Theo Stroefer, Nürnberg; Eretz Israel""]","[""[ברכת בית חסדא, ירושלים].""]"
Tiberias (Israel),Tiberias: General View.,Tiberias: General View.,,NNL01,,,image,1 postcard : color ; 90 X 140 mm..,,003709264,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_ARCHIVE_AL003709264,"[""אוסף התצלומים, הספרייה הלאומית""]","[""Tiberias (Israel)""]","[""[מראה כללי של בתי טבריה על שפת כנרת].""]"
