description,label,title,publisher,base,the_creator,creation_date,type,format,language,sysnum,related,attribution,subject,alternative_title
Hanukkah; Orchestra -- Israel; Music -- Performance -- Israel; Programs; Soccer -- Israel; חנוכה; תזמורת; תכנייה; כדורגל; תל-אביב,ליל אחרון של חנוכה,ליל אחרון של חנוכה,מכבי,NNL03,,1932,sheet,,heb,700111744,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111744,[null],"[""Hanukkah; Orchestra -- Israel; Music -- Performance -- Israel; Programs; Soccer -- Israel; חנוכה; תזמורת; תכנייה; כדורגל; תל-אביב""]",[null]
Sports -- Israel; Management -- Israel; Israel -- Politics and government; דוד אלמגור; ספורט; פוליטיקה; ארגון ומנהלה ארגון ומנהלה,אספה כללית - תכופה - מפקד,אספה כללית - תכופה - מפקד,מכבי,NNL03,,1932,sheet,,heb,700111745,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111745,[null],"[""Sports -- Israel; Management -- Israel; Israel -- Politics and government; דוד אלמגור; ספורט; פוליטיקה; ארגון ומנהלה ארגון ומנהלה""]",[null]
Programs; Parties -- Israel; תכנייה; אספה כללית; נשף; מפקד כללי; General meeting; תל-אביב,במועדון המכבי עתון בעל-פה מספר לד,במועדון המכבי עתון בעל-פה מספר לד,מכבי,NNL03,,1932,sheet,,heb,700111746,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111746,[null],"[""Programs; Parties -- Israel; תכנייה; אספה כללית; נשף; מפקד כללי; General meeting; תל-אביב""]",[null]
"Parties -- Israel; Memorials -- Israel; Memorial rites and ceremonies -- Israel; אלימלך קופרשטין,עדל, זיידנברג, לוית, ארנשטיין, מיכמן, רביץ; נשף; אזכרה; מכבי נס-ציונה; מכבי רחבות; משטרת תל-אביב; משטרה בריטית; מכבי תל-אביב; Maccabi Tel - Aviv; תל-אביב",מרוץ שליחים סביב תל-אביב,מרוץ שליחים סביב תל-אביב,מכבי,NNL03,,1932,sheet,,heb,700111747,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111747,[null],"[""Parties -- Israel; Memorials -- Israel; Memorial rites and ceremonies -- Israel; אלימלך קופרשטין,עדל, זיידנברג, לוית, ארנשטיין, מיכמן, רביץ; נשף; אזכרה; מכבי נס-ציונה; מכבי רחבות; משטרת תל-אביב; משטרה בריטית; מכבי תל-אביב; Maccabi Tel - Aviv; תל-אביב""]",[null]
Programs; Gymnastics -- Israel; Dance -- Israel; הרצל; תכנייה; אספה כללית; התעמלות; בוקס; סיוף; אופנים; רקודים; General meeting; Box; Fencing; Bicycle,נשף חברים,נשף חברים,מכבי,NNL03,,1932,sheet,,heb,700111748,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111748,[null],"[""Programs; Gymnastics -- Israel; Dance -- Israel; הרצל; תכנייה; אספה כללית; התעמלות; בוקס; סיוף; אופנים; רקודים; General meeting; Box; Fencing; Bicycle""]",[null]
Elections -- Israel; בחירות; תל-אביב,המשך האספה הכללית,המשך האספה הכללית,מכבי,NNL03,,1930,sheet,,heb,700111749,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111749,[null],"[""Elections -- Israel; בחירות; תל-אביב""]",[null]
סדר יום; Agenda; תל-אביב,המשך של האספה הכללית,המשך של האספה הכללית,מכבי,NNL03,,1932,sheet,,heb,700111750,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111750,[null],"[""סדר יום; Agenda; תל-אביב""]",[null]
Orchestra -- Israel; Music -- Performance -- Israel; תזמורת,לכבוד מחלקת האטלטיקה קלה יתקים נשף חברים,לכבוד מחלקת האטלטיקה קלה יתקים נשף חברים,מכבי,NNL03,,1932,sheet,,heb,700111751,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111751,[null],"[""Orchestra -- Israel; Music -- Performance -- Israel; תזמורת""]",[null]
Orchestra -- Israel; Music -- Performance -- Israel; BIG DANCING BALL - SELECTED JAZ; תזמורת; תל-אביב,"יערך ע""י מחלקת הטניס המאוחדת מכבי-מנורה - בל החשמנאים","יערך ע""י מחלקת הטניס המאוחדת מכבי-מנורה - בל החשמנאים",מכבי,NNL03,,1932,sheet,,heb;eng,700111753,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111753,[null],"[""Orchestra -- Israel; Music -- Performance -- Israel; BIG DANCING BALL - SELECTED JAZ; תזמורת; תל-אביב""]",[null]
Entertainment events -- Israel; אירועי חוצות; תל-אביב,חגיגת היובל של המושבה ראשון-לציון,חגיגת היובל של המושבה ראשון-לציון,מכבי,NNL03,,1932,sheet,,heb,700111754,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111754,[null],"[""Entertainment events -- Israel; אירועי חוצות; תל-אביב""]",[null]
Gymnastics -- Israel; התעמלות; תל-אביב,תפתח מחלקת התעמלות,תפתח מחלקת התעמלות,מכבי,NNL03,,1931,sheet,,heb,700111755,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111755,[null],"[""Gymnastics -- Israel; התעמלות; תל-אביב""]",[null]
Parties -- Israel; Sports -- Israel; נשף; ספורט,"יתקים במועדון נשף חברים - מיסוד ע""י מחלקת אטלטיקה קלה","יתקים במועדון נשף חברים - מיסוד ע""י מחלקת אטלטיקה קלה",מכבי,NNL03,,1931,sheet,,heb,700111756,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111756,[null],"[""Parties -- Israel; Sports -- Israel; נשף; ספורט""]",[null]
Sports -- Israel; ספורט; תל-אביב,מזמינים בזה כל חברי - המכבי לאספה כללית,מזמינים בזה כל חברי - המכבי לאספה כללית,מכבי,NNL03,,1931,sheet,,heb,700111757,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111757,[null],"[""Sports -- Israel; ספורט; תל-אביב""]",[null]
Yeshivot -- Israel; Congresses and conventions -- Israel; אסיפה; כנס,האספה הכללית החצי שנתית,האספה הכללית החצי שנתית,מכבי,NNL03,,1931,sheet,,heb,700111758,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111758,[null],"[""Yeshivot -- Israel; Congresses and conventions -- Israel; אסיפה; כנס""]",[null]
Israel -- Politics and government; הלורד רידנג; פוליטיקה,בקשר עם השינויים שחלו בתכנית בקורו של הלורד רידינג,בקשר עם השינויים שחלו בתכנית בקורו של הלורד רידינג,מכבי,NNL03,,1931,sheet,,heb,700111759,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111759,[null],"[""Israel -- Politics and government; הלורד רידנג; פוליטיקה""]",[null]
Memorials -- Israel; הלורד רידינג; אסיפת עם,בקשר עם השינויים שחלו בתכנית בקורו של הלורד רידינג - על חברי המכבי להתאסף,בקשר עם השינויים שחלו בתכנית בקורו של הלורד רידינג - על חברי המכבי להתאסף,מכבי,NNL03,,1931,sheet,,heb,700111760,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111760,[null],"[""Memorials -- Israel; הלורד רידינג; אסיפת עם""]",[null]
Programs; Dance -- Israel; תכנייה; רקודים,"ע""י הסקציה הימית - נשף חברים אחרי התכנית העשירה","ע""י הסקציה הימית - נשף חברים אחרי התכנית העשירה",מכבי,NNL03,,1931,sheet,,heb,700111761,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111761,[null],"[""Programs; Dance -- Israel; תכנייה; רקודים""]",[null]
Egypt; מצרים; לונדון; גרמניה; צרפת; אנגליה; בולגריה; אוסטריה; Germany; France; England; Bulgaria; Austria; תל-אביב,נשף פרידה לחברי המכבי הנוסעים באפני-המניע,נשף פרידה לחברי המכבי הנוסעים באפני-המניע,מכבי,NNL03,,1931,sheet,,heb,700111762,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111762,[null],"[""Egypt; מצרים; לונדון; גרמניה; צרפת; אנגליה; בולגריה; אוסטריה; Germany; France; England; Bulgaria; Austria; תל-אביב""]",[null]
Yeshivot -- Israel; Congresses and conventions -- Israel; מ.שהם; אסיפה; כנס; תל-אביב,ותיקי המכבי מתאספים,ותיקי המכבי מתאספים,מכבי,NNL03,,1931,sheet,,heb,700111764,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111764,[null],"[""Yeshivot -- Israel; Congresses and conventions -- Israel; מ.שהם; אסיפה; כנס; תל-אביב""]",[null]
"Yeshivot -- Israel; Congresses and conventions -- Israel; ש. רובנשטיין, מיכאל אסף, ערביי ארץ-ישראל; אסיפה; כנס; תל-אביב",מפקד כללי בתלבושת הרשמית,מפקד כללי בתלבושת הרשמית,מכבי,NNL03,,1931,sheet,,heb,700111765,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111765,[null],"[""Yeshivot -- Israel; Congresses and conventions -- Israel; ש. רובנשטיין, מיכאל אסף, ערביי ארץ-ישראל; אסיפה; כנס; תל-אביב""]",[null]
Programs; תכנייה; תל-אביב,האספה הכללית השנתית,האספה הכללית השנתית,מכבי,NNL03,,1931,sheet,,heb,700111766,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111766,[null],"[""Programs; תכנייה; תל-אביב""]",[null]
Basketball -- Israel; צבי נשרי; כדורסל; תל-אביב,"השבוע החלה ההרשמות למחלקות - התעמלות, אתלטיקה קלה, משחקים","השבוע החלה ההרשמות למחלקות - התעמלות, אתלטיקה קלה, משחקים",מכבי,NNL03,,1930,sheet,,heb,700111767,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111767,[null],"[""Basketball -- Israel; צבי נשרי; כדורסל; תל-אביב""]",[null]
Parties -- Israel; Congresses and conventions -- Israel; נשף; כנס; תל-אביב,יערך במועדון במכבי נשף חברים,יערך במועדון במכבי נשף חברים,מכבי,NNL03,,1930,sheet,,heb,700111768,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111768,[null],"[""Parties -- Israel; Congresses and conventions -- Israel; נשף; כנס; תל-אביב""]",[null]
Orchestra -- Israel; Music -- Performance -- Israel; Dance -- Israel; תזמורת; רקודים; תל-אביב,לכבוד קבוצת רוכבי אופני-מניע מחברי מכבי - נשף פרידה,לכבוד קבוצת רוכבי אופני-מניע מחברי מכבי - נשף פרידה,מכבי,NNL03,,1930,sheet,,heb,700111769,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111769,[null],"[""Orchestra -- Israel; Music -- Performance -- Israel; Dance -- Israel; תזמורת; רקודים; תל-אביב""]",[null]
Programs; תכנייה; אטלטיקה קלה; מפקד חברים,עתון בעל פה מספר 11 - בתכנית עשירה מעניני דיומא והאגודה,עתון בעל פה מספר 11 - בתכנית עשירה מעניני דיומא והאגודה,מכבי,NNL03,,1930,sheet,,heb,700111770,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111770,[null],"[""Programs; תכנייה; אטלטיקה קלה; מפקד חברים""]",[null]
נשף חברים; עיתון בעל פה; Ball Friends; Newspaper owner - here; תל-אביב,הועידה הארצית השנתית,הועידה הארצית השנתית,מכבי,NNL03,,1930,sheet,,heb,700111771,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111771,[null],"[""נשף חברים; עיתון בעל פה; Ball Friends; Newspaper owner - here; תל-אביב""]",[null]
י.ציזלינג; עיתון בעל פה; Newspaper owner - here,חלוקת כרטיסי-חבר לחברים החדשים,חלוקת כרטיסי-חבר לחברים החדשים,מכבי,NNL03,,1930,sheet,,heb,700111772,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111772,[null],"[""י.ציזלינג; עיתון בעל פה; Newspaper owner - here""]",[null]
אספה כללית; General meeting; תל-אביב,המשך האספה הכללית,המשך האספה הכללית,מכבי,NNL03,,1933,sheet,,heb,700111776,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111776,[null],"[""אספה כללית; General meeting; תל-אביב""]",[null]
Swimming pools -- Israel; Swimming -- Israel; Wrestling -- Israel; שחיה; שייט - הפלגה; הוקי; התאבקות; אתלטיקה קלה; Sailing; Hockey; Track and Field,"לקראת הפעולות לשנת תרצ""ד - הפעולות בכל מחלקות האגודה הרשומות החלו","לקראת הפעולות לשנת תרצ""ד - הפעולות בכל מחלקות האגודה הרשומות החלו",מכבי,NNL03,,1933,sheet,,heb,700111777,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111777,[null],"[""Swimming pools -- Israel; Swimming -- Israel; Wrestling -- Israel; שחיה; שייט - הפלגה; הוקי; התאבקות; אתלטיקה קלה; Sailing; Hockey; Track and Field""]",[null]
אספה כללית; General meeting; תל-אביב,האספה הכללית,האספה הכללית,מכבי,NNL03,,1933,sheet,,heb,700111778,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111778,[null],"[""אספה כללית; General meeting; תל-אביב""]",[null]
אספה כללית; General meeting; תל-אביב,החברים מוזמנים בזה לאספה כללית,החברים מוזמנים בזה לאספה כללית,מכבי,NNL03,,1933,sheet,,heb,700111779,http://merhav.nli.org.il/primo_library/libweb/action/display.do?tabs=detailsTab&ct=display&fn=search&doc=NNL_Ephemera700111779,[null],"[""אספה כללית; General meeting; תל-אביב""]",[null]
