manifest_label,manifest_sysnum,sequence_id,sequence_label,canvas_id,canvas_label,id,type,motivation,resource_id,resource_type,resource_format,resource_width,resource_height,canvas_width,canvas_height
"כתובה. מקנס, מרוקו. תרפ""ד",000301258,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301258/sequence/IE9197580,"[כתובה. מכנאס, מרוקו, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9461852,[כתובה. מכנאס; מרוקו; תרפד],FL9461852,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461852/full/max/0/default.jpg,dctypes:Image,image/jpeg;,571,800,571,800
"כתובה. משהד, איראן. תרפ""ד.",000300795,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300795/sequence/IE9128877,"[כתובה. משהד, איראן, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9156762,ketubba,FL9156762,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9156762/full/max/0/default.jpg,dctypes:Image,image/jpeg;,521,800,521,800
"כתובה. משהד, איראן. תרפ""ד.",000300795,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300795/sequence/IE9203138,"[כתובה. משהד, איראן, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9465874,ketubba,FL9465874,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465874/full/max/0/default.jpg,dctypes:Image,image/jpeg;,521,800,521,800
"כתובה. ניו יורק, ניו יורק. תרפ""ד.",003508713,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003508713/sequence/IE9197178,גרסא אלקטרונית - [כתובה. ניו יורק; ארצות הברית; תרפ&quot;ד].,http://iiif.nli.org.il/IIIFv21/FL9461661,3508713-01,FL9461661,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9461661/full/max/0/default.jpg,dctypes:Image,image/jpeg;,630,800,630,800
"כתובה. סאמה, תימן. תרפ""ה",000300687,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300687/sequence/IE9205930,"[כתובה. סאמה, תימן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468049,ketubba,FL9468049,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468049/full/max/0/default.jpg,dctypes:Image,image/jpeg;,676,800,676,800
"כתובה. פודו אילואיי, רומניה. תרפ""ה.",000300599,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300599/sequence/IE9202559,"[כתובה. פודולי (?), סלובקיה, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9465591,[כתובה. פודולי (?); סלובקיה; תרפה],FL9465591,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465591/full/max/0/default.jpg,dctypes:Image,image/jpeg;,544,800,544,800
"כתובה. קאיוץ, רומניה. תרפ""ה.",000303119,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303119/sequence/IE9198203,"[כתובה. קיוב, סלובקיה, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9463496,Ketubba,FL9463496,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463496/full/max/0/default.jpg,dctypes:Image,image/jpeg;,488,800,488,800
"כתובה. רבאט, מרוקו. תרפ""ד.",000301523,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301523/sequence/IE9124297,"[כתובה. רבאט, מרוקו, תרפ&quot;ד].",http://iiif.nli.org.il/IIIFv21/FL9135945,Ketubba,FL9135945,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9135945/full/max/0/default.jpg,dctypes:Image,image/jpeg;,577,800,577,800
"כתובה. רבאט, מרוקו. תרפ""ד.",000301523,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301523/sequence/IE9204607,"[כתובה. רבאט, מרוקו, תרפ&quot;ד].",http://iiif.nli.org.il/IIIFv21/FL9466686,Ketubba,FL9466686,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466686/full/max/0/default.jpg,dctypes:Image,image/jpeg;,577,800,577,800
"כתובה. תאחלט, מרוקו. תרפ""ד",000302942,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302942/sequence/IE9197070,[כתובה. תאחלט; מרוקו; תרפד],http://iiif.nli.org.il/IIIFv21/FL9465247,FL9465247,FL9465247,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465247/full/max/0/default.jpg,dctypes:Image,image/jpeg;,632,800,632,800
"כתובה. תאחלט, מרוקו. תרפ""ד",000302942,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302942/sequence/IE9197070,[כתובה. תאחלט; מרוקו; תרפד],http://iiif.nli.org.il/IIIFv21/FL9465248,FL9465248,FL9465248,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465248/full/max/0/default.jpg,dctypes:Image,image/jpeg;,632,800,632,800
"כתובה. צנעא, תימן. תרפ""ד.",000300541,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300541/sequence/IE9206618,"[כתובה. צנעא, תימן, תרפ&quot;ד]",http://iiif.nli.org.il/IIIFv21/FL9469008,ketubba,FL9469008,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469008/full/max/0/default.jpg,dctypes:Image,image/jpeg;,514,800,514,800
"כתובה. תל אביב-יפו, ישראל. תרפ""ה",000301346,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301346/sequence/IE9203642,"[כתובה. תל אביב, ארץ ישראל, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468447,[כתובה. תל אביב; ארץ ישראל; תרפה],FL9468447,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468447/full/max/0/default.jpg,dctypes:Image,image/jpeg;,563,800,563,800
"כתובה. אלכסנדריה, מצרים. תרפ""ה.",000302897,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302897/sequence/IE9198193,"[כתובה. אלכסנדריה, מצרים, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9463411,Ketubba,FL9463411,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463411/full/max/0/default.jpg,dctypes:Image,image/jpeg;,578,800,578,800
"כתובה. אלמודוורה, תימן. תרפ""ה",000300745,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300745/sequence/IE9197441,"[כתובה. אלמודוורה, תימן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9464016,[כתובה. אלמודוורה; תימן; תרפה],FL9464016,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464016/full/max/0/default.jpg,dctypes:Image,image/jpeg;,655,800,655,800
"כתובה. באד הומבורג, גרמניה. תרפ""ו.",000301722,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301722/sequence/IE9215886,"[כתובה. באד-המבורג, גרמניה, תרפ&quot;ו].",http://iiif.nli.org.il/IIIFv21/FL9470107,Ketubba,FL9470107,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470107/full/max/0/default.jpg,dctypes:Image,image/jpeg;,641,800,641,800
"כתובה. גולפאיגאן, איראן. תרפ""ה",000303183,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303183/sequence/IE9203343,"[כתובה. גולפאיגאן, איראן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468907,ketubba,FL9468907,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468907/full/max/0/default.jpg,dctypes:Image,image/jpeg;,509,800,509,800
"כתובה. וולוס, יוון. תרפ""ו",000300011,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300011/sequence/IE9207336,"[כתובה. וולוס, יוון, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9468094,ketubba,FL9468094,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468094/full/max/0/default.jpg,dctypes:Image,image/jpeg;,570,800,570,800
"כתובה. טהראן, איראן. תרפ""ה",000301210,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301210/sequence/IE9195642,[כתובה. טהרן; איראן; תרפה],http://iiif.nli.org.il/IIIFv21/FL9463288,FL9463288,FL9463288,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463288/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,535,800,535
"כתובה. טהראן, איראן. תרפ""ה",000301210,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301210/sequence/IE9195642,[כתובה. טהרן; איראן; תרפה],http://iiif.nli.org.il/IIIFv21/FL9463277,FL9463277,FL9463277,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463277/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,568,800,568
"כתובה. טהראן, איראן. תרפ""ה",000301210,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301210/sequence/IE9195642,[כתובה. טהרן; איראן; תרפה],http://iiif.nli.org.il/IIIFv21/FL9463284,FL9463284,FL9463284,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463284/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,535,800,535
"כתובה. טהראן, איראן. תרפ""ה",000301210,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301210/sequence/IE9195642,[כתובה. טהרן; איראן; תרפה],http://iiif.nli.org.il/IIIFv21/FL9463282,FL9463282,FL9463282,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463282/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,546,800,546
"כתובה. טריאסטה, איטליה. תרפ""ה",000300593,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300593/sequence/IE9200163,"[כתובה. טריאסטה, איטליה, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9462024,[כתובה. טריאסטה; איטליה; תרפה],FL9462024,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462024/full/max/0/default.jpg,dctypes:Image,image/jpeg;,595,800,595,800
"כתובה. יזד, איראן. תרפ""ה.",000301350,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301350/sequence/IE9202976,"[כתובה. יזד, איראן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9467477,[כתובה. יזד; איראן; תרפה],FL9467477,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467477/full/max/0/default.jpg,dctypes:Image,image/jpeg;,650,800,650,800
"כתובה. ירושלים, ישראל. תרפ""ה",000300153,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300153/sequence/IE9207063,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9469331,ketubba,FL9469331,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469331/full/max/0/default.jpg,dctypes:Image,image/jpeg;,537,800,537,800
"כתובה. ירושלים, ישראל. תרפ""ה.",000301181,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301181/sequence/IE9212405,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468823,ketubba,FL9468823,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468823/full/max/0/default.jpg,dctypes:Image,image/jpeg;,568,800,568,800
"כתובה. כותאיסי, גאורגיה. תרפ""ו",000303017,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303017/sequence/IE9207648,"[כתובה. כותאיסי, גרוזיה, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9470135,ketubba,FL9470135,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470135/full/max/0/default.jpg,dctypes:Image,image/jpeg;,603,800,603,800
"כתובה. אטאמוראט, טורקמניסטן. תרפ""ה.",000300247,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300247/sequence/IE9202655,"[כתובה. כרכי, טורקמניסטן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9466266,ketubba,FL9466266,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466266/full/max/0/default.jpg,dctypes:Image,image/jpeg;,528,800,528,800
"כתובה. משהד, איראן. תרפ""ה",000300558,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300558/sequence/IE10346184,"[כתובה. משהד, איראן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL10512955,ketubba,FL10512955,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL10512955/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,357,800,357
"כתובה. עדן, תימן. תרפ""ה.",000301192,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301192/sequence/IE9212421,"[כתובה. עדן, תימן, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9468901,ketubba,FL9468901,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468901/full/max/0/default.jpg,dctypes:Image,image/jpeg;,589,800,589,800
"כתובה. קולאשי, גאורגיה. תרפ""ה.",000300407,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300407/sequence/IE9202537,"[כתובה. קולאש, גרוזיה, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9465442,ketubba,FL9465442,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465442/full/max/0/default.jpg,dctypes:Image,image/jpeg;,599,800,599,800
"כתובה. תאשמשית, מרוקו. תרפ""ה",000300951,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300951/sequence/IE9194963,[כתובה. תאשמשית; מרוקו; תרפה],http://iiif.nli.org.il/IIIFv21/FL9464026,FL9464026,FL9464026,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464026/full/max/0/default.jpg,dctypes:Image,image/jpeg;,622,800,622,800
"כתובה. תאשמשית, מרוקו. תרפ""ה",000300951,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300951/sequence/IE9194963,[כתובה. תאשמשית; מרוקו; תרפה],http://iiif.nli.org.il/IIIFv21/FL9464034,FL9464034,FL9464034,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9464034/full/max/0/default.jpg,dctypes:Image,image/jpeg;,628,800,628,800
"כתובה. תל אביב-יפו, ישראל. תרפ""ה",000301472,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301472/sequence/IE9198141,"[כתובה. תל אביב, ארץ ישראל, תרפ&quot;ה]",http://iiif.nli.org.il/IIIFv21/FL9462970,Ketubba,FL9462970,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462970/full/max/0/default.jpg,dctypes:Image,image/jpeg;,572,800,572,800
"כתובה. איזמיר, טורקיה. תרפ""ו",000300514,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300514/sequence/IE9208158,"[כתובה. איזמיר, תורכיה, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9469947,ketubba,FL9469947,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469947/full/max/0/default.jpg,dctypes:Image,image/jpeg;,658,800,658,800
"כתובה. ארד, רומניה. תרפ""ו",000303720,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303720/sequence/IE9207278,"[כתובה. ארד, רומניה, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9470560,ketubba,FL9470560,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9470560/full/max/0/default.jpg,dctypes:Image,image/jpeg;,502,800,502,800
"כתובה. בגדאד, עיראק. תרפ""ו",000301016,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301016/sequence/IE9198702,"[כתובה. בגדד, עיראק, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9462557,[כתובה. בגדד; עיראק; תרפו],FL9462557,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462557/full/max/0/default.jpg,dctypes:Image,image/jpeg;,541,800,541,800
"כתובה. המדאן, איראן. תרפ""ו",000300364,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300364/sequence/IE9205646,"[כתובה. המדאן, איראן, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9468785,ketubba,FL9468785,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9468785/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,670,800,670
"כתובה. הראת, אפגניסטן. תרפ""ז.",000300529,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300529/sequence/IE9203078,"[כתובה. הראת, אפגניסטן, תרפ&quot;ז]",http://iiif.nli.org.il/IIIFv21/FL9465165,ketubba,FL9465165,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465165/full/max/0/default.jpg,dctypes:Image,image/jpeg;,578,800,578,800
"כתובה. חיפה, ישראל. תרפ""ו.",003490334,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003490334/sequence/IE9196465,גרסא אלקטרונית - [כתובה. חיפה ארץ ישראל; תרפ&quot;ו].,http://iiif.nli.org.il/IIIFv21/FL9465612,3490334,FL9465612,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465612/full/max/0/default.jpg,dctypes:Image,image/jpeg;,507,800,507,800
"כתובה. חיפה, ישראל. תרפ""ו.",003498895,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003498895/sequence/IE49069937,JER NLI 901.1735=4,http://iiif.nli.org.il/IIIFv21/FL49069941,Leaf,FL49069941,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL49069941/full/max/0/default.jpg,dctypes:Image,image/jpeg;,3880,5656,3880,5656
"כתובה. חיפה, ישראל. תרפ""ו.",003498895,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH003498895/sequence/IE9196752,גרסא אלקטרונית - [כתובה. חיפה; ארץ ישראל; תרפ&quot;ו].,http://iiif.nli.org.il/IIIFv21/FL9463234,3498895-01,FL9463234,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9463234/full/max/0/default.jpg,dctypes:Image,image/jpeg;,542,800,542,800
"כתובה. טהראן, איראן. תרפ""ו.",000303661,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303661/sequence/IE9197242,[כתובה. טהרן; איראן; תרפו].,http://iiif.nli.org.il/IIIFv21/FL9462523,FL9462523,FL9462523,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462523/full/max/0/default.jpg,dctypes:Image,image/jpeg;,665,800,665,800
"כתובה. טהראן, איראן. תרפ""ו.",000303661,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303661/sequence/IE9197242,[כתובה. טהרן; איראן; תרפו].,http://iiif.nli.org.il/IIIFv21/FL9462529,FL9462529,FL9462529,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462529/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,505,800,505
"כתובה. טהראן, איראן. תרפ""ו.",000303661,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303661/sequence/IE9197242,[כתובה. טהרן; איראן; תרפו].,http://iiif.nli.org.il/IIIFv21/FL9462518,FL9462518,FL9462518,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462518/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,504,800,504
"כתובה. טהראן, איראן. תרפ""ו.",000303661,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303661/sequence/IE9197242,[כתובה. טהרן; איראן; תרפו].,http://iiif.nli.org.il/IIIFv21/FL9462519,FL9462519,FL9462519,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462519/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,505,800,505
"כתובה. טהראן, איראן. תרפ""ו.",000303661,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000303661/sequence/IE9197242,[כתובה. טהרן; איראן; תרפו].,http://iiif.nli.org.il/IIIFv21/FL9462522,FL9462522,FL9462522,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9462522/full/max/0/default.jpg,dctypes:Image,image/jpeg;,654,800,654,800
"כתובה. טנג'יר, מרוקו. תרפ""ו",000300488,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300488/sequence/IE9202503,"[כתובה. טנג&apos;ר, מרוקו, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9465154,[כתובה. טנג&apos;ר; מרוקו; תרפו],FL9465154,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9465154/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,645,800,645
"כתובה. טריפולי, לוב. תרפ""ו.",002804394,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH002804394/sequence/IE9195953,גרסא אלקטרונית - [כתובה. טריפולי; לוב; תרפ&quot;ו].,http://iiif.nli.org.il/IIIFv21/FL9466015,2804394,FL9466015,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466015/full/max/0/default.jpg,dctypes:Image,image/jpeg;,800,542,800,542
"כתובה. ירושלים, ישראל. תרפ""ו",000300399,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000300399/sequence/IE9202996,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9467763,ketubba,FL9467763,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9467763/full/max/0/default.jpg,dctypes:Image,image/jpeg;,543,800,543,800
"כתובה. ירושלים, ישראל. תרפ""ו",000301034,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301034/sequence/IE9206631,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9469100,[כתובה. ירושלים; ארץ ישראל; תרפו],FL9469100,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469100/full/max/0/default.jpg,dctypes:Image,image/jpeg;,530,800,530,800
"כתובה. ירושלים, ישראל. תרפ""ו",000301348,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301348/sequence/IE9223306,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9469708,Ketubba,FL9469708,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469708/full/max/0/default.jpg,dctypes:Image,image/jpeg;,628,800,628,800
"כתובה. ירושלים, ישראל. תרפ""ו",000301468,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000301468/sequence/IE9201684,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9466160,Ketubba,FL9466160,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9466160/full/max/0/default.jpg,dctypes:Image,image/jpeg;,555,800,555,800
"כתובה. ירושלים, ישראל. תרפ""ו",000302462,http://iiif.nli.org.il/IIIFv21/NNL_ALEPH000302462/sequence/IE9206634,"[כתובה. ירושלים, ארץ ישראל, תרפ&quot;ו]",http://iiif.nli.org.il/IIIFv21/FL9469138,ketubba,FL9469138,oa:Annotation,sc:painting,http://iiif.nli.org.il/IIIFv21/FL9469138/full/max/0/default.jpg,dctypes:Image,image/jpeg;,568,800,568,800
