doc_id,system_number,manifest_url,manifest_file
NNL_Ephemera700111199,700111199,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111199/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111199.json
NNL_Ephemera700111202,700111202,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111202/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111202.json
NNL_Ephemera700111204,700111204,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111204/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111204.json
NNL_Ephemera700111206,700111206,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111206/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111206.json
NNL_Ephemera700111211,700111211,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111211/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111211.json
NNL_Ephemera700111212,700111212,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111212/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111212.json
NNL_Ephemera700111213,700111213,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111213/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111213.json
NNL_Ephemera700111214,700111214,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111214/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111214.json
NNL_Ephemera700111217,700111217,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111217/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111217.json
NNL_Ephemera700111218,700111218,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111218/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111218.json
NNL_Ephemera700111219,700111219,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111219/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111219.json
NNL_Ephemera700111221,700111221,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111221/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111221.json
NNL_Ephemera700111224,700111224,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111224/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111224.json
NNL_Ephemera700111226,700111226,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111226/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111226.json
NNL_Ephemera700111227,700111227,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111227/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111227.json
NNL_Ephemera700111231,700111231,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111231/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111231.json
NNL_Ephemera700111232,700111232,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111232/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111232.json
NNL_Ephemera700111233,700111233,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111233/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111233.json
NNL_Ephemera700111238,700111238,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111238/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111238.json
NNL_Ephemera700111244,700111244,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111244/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111244.json
NNL_Ephemera700111248,700111248,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111248/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111248.json
NNL_Ephemera700111251,700111251,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111251/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111251.json
NNL_Ephemera700111253,700111253,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111253/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111253.json
NNL_Ephemera700111254,700111254,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111254/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111254.json
NNL_Ephemera700111255,700111255,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111255/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111255.json
NNL_Ephemera700111256,700111256,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111256/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111256.json
NNL_Ephemera700111257,700111257,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111257/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111257.json
NNL_Ephemera700111262,700111262,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111262/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111262.json
NNL_Ephemera700111263,700111263,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111263/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111263.json
NNL_Ephemera700111270,700111270,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111270/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111270.json
NNL_Ephemera700111276,700111276,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111276/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111276.json
NNL_Ephemera700111280,700111280,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111280/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111280.json
NNL_Ephemera700111282,700111282,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111282/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111282.json
NNL_Ephemera700111289,700111289,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111289/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111289.json
NNL_Ephemera700111292,700111292,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111292/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111292.json
NNL_Ephemera700111304,700111304,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111304/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111304.json
NNL_Ephemera700111305,700111305,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111305/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111305.json
NNL_Ephemera700111306,700111306,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111306/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111306.json
NNL_Ephemera700111312,700111312,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111312/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111312.json
NNL_Ephemera700111347,700111347,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111347/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111347.json
NNL_Ephemera700111379,700111379,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111379/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111379.json
NNL_Ephemera700111439,700111439,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111439/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111439.json
NNL_Ephemera700111488,700111488,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111488/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111488.json
NNL_Ephemera700111615,700111615,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111615/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111615.json
NNL_Ephemera700111616,700111616,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111616/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111616.json
NNL_Ephemera700111626,700111626,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111626/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111626.json
NNL_Ephemera700111627,700111627,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111627/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111627.json
NNL_Ephemera700111628,700111628,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111628/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111628.json
NNL_Ephemera700111647,700111647,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111647/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111647.json
NNL_Ephemera700111648,700111648,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111648/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111648.json
NNL_Ephemera700111652,700111652,http://iiif.nli.org.il/IIIFv21/DOCID/NNL_Ephemera700111652/manifest,data/cache/manifest-files/NNL/Ephemera/700/111/700111652.json
